,name,longitude,latitude
3358,SELDOVIA,-151.733333,59.433333
3359,HOMER,-151.416667,59.6
3360,COAL POINT,-151.416667,59.6
3361,MIKAWA,137.3,34.716667
3362,PORBANDAR,69.6,21.633333
3363,SANTA BARBARA DE SAMANA,-69.333333,19.2
3364,PUERTO PLATA,-70.7,19.8
3365,PEPILLO SALCEDO,-71.75,19.7
3366,CAP HAITIEN,-72.2,19.766667
3367,PHILLIPSBURG,-63.05,18.016667
3368,CHARLESTOWN,-62.633333,17.133333
3369,GRAND CUL DE SAC BAY,-61.016667,13.983333
3370,WASHOUGAL,-122.35,45.583333
3371,THE DALLES,-121.183333,45.6
3372,NAHCOTTA,-124.033333,46.5
3373,SOUTH BEND,-123.783333,46.666667
3374,RAYMOND,-123.733333,46.683333
3375,WILLAPA HARBOR,-123.75,46.683333
3376,WESTHAVEN COVE,-124.116667,46.916667
3377,BAY CITY,-124.066667,46.866667
3378,ABERDEEN,-123.816667,46.983333
3379,HOQUIAM,-123.9,46.966667
3380,LA PUSH,-124.633333,47.9
3381,NEAH BAY,-124.616667,48.366667
3382,SEKIU,-124.3,48.266667
3383,PORT ANGELES,-123.433333,48.116667
3384,PORT TOWNSEND,-122.75,48.116667
3385,GLEN COVE,-122.783333,48.083333
3386,HOODSPORT,-123.133333,47.416667
3387,PORT GAMBLE,-122.583333,47.85
3388,POULSBO,-122.65,47.733333
3389,KEYPORT,-122.616667,47.7
3390,WINSLOW,-122.516667,47.616667
3391,CREOSOTE,-122.5,47.616667
3392,FORT WARD,-122.516667,47.583333
3393,EAST BREMERTON,-122.616667,47.566667
3394,SILVERDALE,-122.7,47.65
3395,BREMERTON,-122.65,47.566667
3396,PORT ORCHARD,-122.633333,47.533333
3397,QUARTERMASTER HARBOR,-122.466667,47.383333
3398,SHELTON,-123.1,47.216667
3399,OLYMPIA,-122.9,47.05
3400,NISQUALLY HEAD,-122.75,47.116667
3401,TACOMA,-122.416667,47.283333
3402,GREBBESTAD,11.266667,58.683333
3403,FJALLBACKA,11.283333,58.6
3404,BOVALLSTRAND,11.333333,58.483333
3405,HUNNEBOSTRAND,11.3,58.433333
3406,LYSEKIL,11.433333,58.266667
3407,UDDEVALLA,11.916667,58.35
3408,MARSTRAND,11.583333,57.883333
3409,GOTEBORG,11.966667,57.7
3410,VARBERG,12.25,57.116667
3411,FALKENBERG,12.5,56.9
3412,HALMSTAD,12.866667,56.666667
3413,HOGANAS,12.55,56.2
3414,HELSINGBORG,12.7,56.05
3415,LANDSKRONA,12.833333,55.866667
3416,MALMO,13.0,55.616667
3417,LIMHAMN,12.933333,55.583333
3418,TRELLEBORG,13.15,55.366667
3419,YSTAD,13.833333,55.433333
3420,SIMRISHAMN,14.366667,55.55
3421,AHUS,14.316667,55.933333
3422,SOLVESBORG,14.583333,56.05
3423,KARLSHAMN,14.866667,56.166667
3424,RONNEBY,15.3,56.183333
3425,KARLSKRONA,15.6,56.166667
3426,BERGKVARA,16.1,56.383333
3427,KALMAR,16.366667,56.666667
3428,STORA JATTERSON,16.566667,57.1
3429,TOFTE,10.566667,59.55
3430,KAMBO,10.683333,59.466667
3431,HUSNES,5.766667,59.866667
3432,VIEUX FORT,-60.966667,13.716667
3433,CASTRIES,-61.0,14.016667
3434,BRIDGETOWN,-59.633333,13.1
3435,SCARBOROUGH,-60.733333,11.183333
3436,CHAGUARAMAS,-61.65,10.683333
3437,POINT LISAS PORT,-61.483333,10.383333
3438,POINT LISAS INDUSTRIAL PORT,-61.5,10.4
3439,BRIGHTON,-61.633333,10.25
3440,POINT FORTIN,-61.7,10.2
3441,NINILCHIK,-151.683333,60.05
3442,KENAI,-151.266667,60.55
3443,NIKISKI,-151.4,60.683333
3444,ANCHORAGE,-149.9,61.216667
3445,DRIFT RIVER,-152.133333,60.55
3446,SNUG HARBOR,-152.583333,60.1
3447,OUZINKIE,-152.5,57.916667
3448,KODIAK,-152.4,57.783333
3449,WOMENS BAY,-152.516667,57.716667
3450,PORT HOBRON,-153.166667,57.166667
3451,MCCORD,-153.2,57.15
3452,THREE SAINTS BAY,-153.5,57.116667
3453,TRAP POINT,-154.15,57.0
3454,LAZY BAY,-154.25,56.9
3455,KARLUK,-154.45,57.566667
3456,UYAK,-154.0,57.633333
3457,LARSEN BAY,-153.983333,57.533333
3458,PORT OBRIEN,-153.316667,57.733333
3459,CIUDAD DEL CARMEN,-91.866667,18.633333
3460,PROGRESO,-89.666667,21.283333
3461,SAN MIGUEL DE COZUMEL,-86.966667,20.5
3462,PUERTO BARRIOS,-88.6,15.733333
3463,SANTO THOMAS DE CASTILLA,-88.616667,15.7
3464,PUERTO CORTES,-87.95,15.833333
3465,TELA,-87.45,15.783333
3466,LA CEIBA,-86.8,15.783333
3467,TRUJILLO,-85.95,15.916667
3468,PUERTO CASTILLA,-85.983333,16.0
3469,PORT NECHES,-93.95,30.0
3470,BEAUMONT,-94.083333,30.083333
3471,GALVESTON,-94.783333,29.316667
3472,JACKSONVILLE,-81.65,30.316667
3473,ST AUGUSTINE,-81.316667,29.9
3474,CANAVERAL HARBOR,-80.616667,28.7
3475,FORT PIERCE,-80.316667,27.466667
3476,PALM BEACH,-80.05,26.766667
3477,PORT EVERGLADES,-80.116667,26.1
3478,MIAMI,-80.183333,25.783333
3479,KEY WEST,-81.816667,24.55
3480,BOCA GRANDE,-82.333333,26.7
3481,SEATTLE,-122.333333,47.6
3482,POINT WELLS,-122.4,47.783333
3483,EDWARDS POINT,-122.4,47.8
3484,MUKILTEO,-122.3,47.95
3485,EVERETT,-122.216667,48.0
3486,COUPEVILLE,-122.683333,48.233333
3487,RICHARDSON,-122.9,48.45
3488,WARRENTON,-123.916667,46.166667
3489,ASTORIA,-123.833333,46.2
3490,TONGUE POINT,-123.75,46.2
3491,SAN FRANCISCO,-122.416667,37.816667
3492,YERBABUENA ISLAND,-122.366667,37.816667
3493,REDWOOD CITY,-122.2,37.533333
3494,ALAMEDA,-122.266667,37.783333
3495,OAKLAND,-122.333333,37.816667
3496,BERKELEY,-122.3,37.866667
3497,POINT RICHMOND,-122.366667,37.916667
3498,MONTAUK HARBOR,-71.933333,41.066667
3499,GREENPORT,-72.366667,41.1
3500,STONINGTON,-71.9,41.333333
3501,NOANK,-71.983333,41.316667
3502,MYSTIC,-71.966667,41.35
3503,NEW LONDON,-72.083333,41.35
3504,NORWICH,-72.083333,41.516667
3505,ESSEX,-72.383333,41.35
3506,NEW HAVEN,-72.916667,41.233333
3507,PORT JEFFERSON,-73.083333,40.95
3508,BRIDGEPORT,-73.183333,41.166667
3509,SOUTHPORT,-73.283333,41.133333
3510,NORWALK,-73.416667,41.1
3511,STAMFORD,-73.55,41.033333
3512,GREENWICH,-73.616667,41.016667
3513,PORT CHESTER,-73.666667,41.0
3514,NEWBURYPORT,-70.866667,42.816667
3515,ROCKPORT,-70.616667,42.666667
3516,WINTER HARBOR,-68.083333,44.383333
3517,SORRENTO,-68.183333,44.466667
3518,BAR HARBOR,-68.2,44.383333
3519,NORTHEAST HARBOR,-68.283333,44.3
3520,SOUTHWEST HARBOR,-68.316667,44.283333
3521,MOUNT DESERT,-68.333333,44.366667
3522,FRENCHBORO,-68.366667,44.116667
3523,MINTURN,-68.45,44.15
3524,SWANS ISLAND,-68.45,44.133333
3525,BASS HARBOR,-68.35,44.233333
3526,GOTO OIL TERMINAL,-68.383333,12.216667
3527,CARACASBAAI,-68.866667,12.066667
3528,WILLEMSTAD,-68.933333,12.116667
3529,BULLEN BAAI,-69.033333,12.183333
3530,PAARDEN BAAI - (ORANJESTAD),-70.033333,12.516667
3531,TURBO,-76.733333,8.083333
3532,COVENAS,-75.683333,9.416667
3533,CARTAGENA,-75.533333,10.416667
3534,SANTA MARTA,-74.216667,11.25
3535,POINTE A PITRE,-61.533333,16.233333
3536,SANCHEZ,-69.616667,19.233333
3537,LA ROMANA,-68.966667,18.416667
3538,SAN PEDRO DE MACORIS,-69.316667,18.45
3539,ANDRES (ANDRES LNG TERMINAL),-69.633333,18.433333
3540,SANTO DOMINGO,-69.883333,18.466667
3541,PUERTO DE HAINA,-70.016667,18.416667
3542,LAS CALDERAS,-70.516667,18.216667
3543,PUERTO VIEJO DE AZUA,-70.833333,18.35
3544,ARGENTIA,-53.983333,47.3
3545,ROCKLAND,-75.3,45.55
3546,CATALINA HARBOR,-53.083333,48.5
3547,PORT UNION,-53.083333,48.5
3548,CLARENVILLE,-53.95,48.15
3549,PORT MANATEE,-82.566667,27.633333
3550,TAMPA,-82.45,27.916667
3551,ST PETERSBURG,-82.616667,27.766667
3552,TARPON SPRINGS,-82.766667,28.15
3553,CARRABELLE,-84.666667,29.85
3554,APALACHICOLA,-84.983333,29.716667
3555,PORT ST JOE,-85.316667,29.816667
3556,PANAMA CITY,-85.65,30.133333
3557,PENSACOLA,-87.216667,30.4
3558,MOBILE,-88.116667,30.683333
3559,PASCAGOULA,-88.566667,30.35
3560,BILOXI,-88.883333,30.383333
3561,GULFPORT,-89.083333,30.35
3562,SLIDELL,-89.783333,30.266667
3563,MADISONVILLE,-90.15,30.4
3564,CONCHAN OIL TERMINAL,-77.0,-12.166667
3565,LA PAMPILLA OIL TERMINAL,-77.133333,-11.933333
3566,ZIRKUH OIL FIELD,53.05,24.866667
3567,SALIF,42.666667,15.3
3568,BARBERS POINT TERMINAL,-158.1,21.266667
3569,LAAYOUNE,-13.433333,27.083333
3570,ISLE OF GRAIN,0.7,51.433333
3571,FELIXSTOWE,1.316667,51.95
3572,STRAUMSVIK,-22.05,64.05
3573,BOLUNGAVIK,-23.233333,66.166667
3574,DALVIK,-18.516667,65.983333
3575,KILKEEL,-5.983333,54.05
3576,QUTDLEQ,-42.216667,61.516667
3577,KUSANARTOQ,-42.216667,61.766667
3578,LIVERPOOL BAY TERMINAL,-3.55,53.533333
3579,FOLKESTONE HARBOUR,1.2,51.083333
3580,LAVRIO,24.066667,37.7
3581,RENI,28.3,45.433333
3582,SUPSA MARINE TERMINAL,41.716667,42.1
3583,LAJES,-28.266667,38.4
3584,NAVLAKHI,70.45,22.95
3585,YETAGUN MARINE TERMINAL,96.85,13.05
3586,ANGRA DO HEROISMO,-27.216667,38.65
3587,PRAIA DE VITORIA,-27.05,38.716667
3588,ELLSWORTH,-68.416667,44.55
3589,BROOKLIN,-68.583333,44.266667
3590,BUCKS HARBOR,-68.733333,44.333333
3591,STONINGTON,-68.666667,44.15
3592,CRIEHAVEN,-68.883333,43.833333
3593,MATINICUS,-68.883333,43.866667
3594,VINALHAVEN,-68.833333,44.05
3595,NORTH HAVEN,-68.866667,44.133333
3596,CASTINE,-68.733333,44.383333
3597,SANDYPOINT,-68.816667,44.516667
3598,BUCKSPORT,-68.783333,44.566667
3599,WINTERPORT,-68.85,44.633333
3600,BANGOR,-68.766667,44.8
3601,SEARSPORT,-68.916667,44.45
3602,BELFAST,-69.0,44.416667
3603,CAMDEN,-69.066667,44.216667
3604,ROCKPORT,-69.066667,44.183333
3605,ROCKLAND,-69.1,44.1
3606,RETHIMNON,24.466667,35.366667
3607,ZALIV RASA,14.066667,45.05
3608,DUGI RAT,16.65,43.45
3609,KORCULA,17.133333,42.933333
3610,TERMINI IMERESE,13.7,37.983333
3611,PORTOFERRAIO,10.333333,42.816667
3612,TORRE DEL GRECO,14.366667,40.783333
3613,SPETSES,23.166667,37.266667
3614,PUERTO DE GARRUCHA,-1.816667,37.183333
3615,VILLANUEVA Y GELTRU,1.733333,41.233333
3616,DROGHEDA,-6.3,53.716667
3617,VALENTIA,-10.3,51.933333
3618,RUNAVIK,-6.716667,62.116667
3619,VAGUR,-6.8,61.483333
3620,ST. MARY'S (SCILLY ISL.),-6.316667,49.916667
3621,BANGOR,-5.666667,54.65
3622,BIRD PORT,-2.966667,51.566667
3623,GARLSTON,-2.9,53.35
3624,HOWDENDYKE,-0.883333,53.733333
3625,KILROOT,-5.716667,54.733333
3626,LANCASTER,-2.783333,54.05
3627,MOSTYN,-3.266667,53.316667
3628,NEW HOLLAND,-0.366667,53.7
3629,TILBURY,0.333333,51.466667
3630,Barcadera,-69.99234393,12.47972222
3631,Oranjestad,-70.03881037,12.52
3632,Sint Nicolaas,-69.92355713,12.4375
3633,Futila Terminal,12.17709069,-5.45
3634,N'Zeto (Ambrizete),12.57709069,-7.333055556
3635,Ambriz,13.09375736,-7.833055556
3636,Cabinda,12.19022379,-5.55
3637,Lobito,13.56931684,-12.33694444
3638,Namibe,12.13545347,-15.19361111
3639,Porto Amboim,13.75318021,-10.72805556
3640,Soyo,12.32037691,-6.121388889
3641,Luanda,13.25088339,-8.783888889
3642,Durrës,19.45300353,41.30777778
3643,Sarandë,20.00353357,39.87194444
3644,Shëngjin,19.58651355,41.80944444
3645,Bullenbaai,-69.02108363,12.18777778
3646,"Caracas Baai, Curaçao",-68.85918728,12.07833333
3647,"Kralendijk, Bonaire",-68.27355713,12.14833333
3648,Philipsburg,-63.04375736,18.01444444
3649,Curaçao,-68.91825677,12.11916667
3650,,-68.993404,12.14666667
3651,Mina Khalifa/Abu Dhabi,54.68457008,24.77277778
3652,Sharjah,55.37408716,25.36611111
3653,Dubai,55.26931684,25.26722222
3654,Abu Dhabi,54.37267373,24.525
3655,Al Fujayrah,56.3565371,25.17833333
3656,Sharjah,55.47497055,25.44805556
3657,Jebel Ali,55.05600707,24.99583333
3658,Khor al Fakkan,56.35936396,25.35305556
3659,,-68.34269729,-52.89611111
3660,Puerto Rosales/Bahia Blanca,-62.07037691,-38.92388889
3661,Bahía Blanca,-62.27090695,-38.79138889
3662,Buenos Aires,-58.3696702,-34.59916667
3663,Caleta Córdoba,-67.36825677,-45.75083333
3664,Caleta Olivia,-67.50848057,-46.43305556
3665,Campana,-58.95141343,-34.15333333
3666,Comodoro Rivadavia,-67.45989399,-45.85583333
3667,Dock Sur,-58.34269729,-34.63416667
3668,Ibicuy,-59.17391048,-33.75694444
3669,La Plata,-57.89022379,-34.85527778
3670,Mar del Plata,-57.53333333,-38.04277778
3671,Puerto Deseado,-65.9040636,-47.75555556
3672,Punta Quilla,-68.40671378,-50.11666667
3673,Rawson,-65.05600707,-43.33916667
3674,Río Gallegos,-69.21825677,-51.61166667
3675,Río Grande,-67.7024735,-53.79444444
3676,San Antonio Este,-64.88457008,-40.79805556
3677,San Julian,-67.71896349,-49.29972222
3678,San Pedro,-59.63845701,-33.68472222
3679,San Sebastián,-68.26007067,-53.31166667
3680,Ushuaia,-68.30088339,-54.80944444
3681,Zárate,-59.004947,-34.09888889
3682,Puerto Belgrano/Bahia Blanca,-62.10088339,-38.89444444
3683,Puerto Galvan/Bahia Blanca,-62.30053004,-38.78305556
3684,Ingeniero White/Bahia Blanca,-62.25989399,-38.79194444
3685,Puerto Madryn,-65.03333333,-42.73611111
3686,Quequén,-58.71702002,-38.57555556
3687,Punta Colorada,-65.01042403,-41.69666667
3688,Punta Loyola,-69.00618375,-51.61111111
3689,Rio Cullen,-68.3368669,-52.89138889
3690,Pago Pago,-170.687927,-14.27416667
3691,Saint John's,-61.85229682,17.12277778
3692,Beauty Point,146.8207303,-41.15444444
3693,Cairns,145.7755006,-16.92972222
3694,Coffs Harbour,153.1414605,-30.3075
3695,Esperance,121.893404,-33.87194444
3696,Fremantle,115.7381037,-32.0475
3697,Klein Point,137.7716137,-34.96083333
3698,Mackay,149.2237338,-21.10833333
3699,Port Augusta,137.7567138,-32.48861111
3700,Botany Bay,151.2095406,-33.97305556
3701,Port Giles,137.7588339,-35.02222222
3702,Port Huon,146.9675501,-43.16
3703,Port Latta,145.3851001,-40.84361111
3704,Port Lincoln,135.8694935,-34.71833333
3705,Port Pirie,138.0072438,-33.17694444
3706,Port Stanvac,138.4680801,-35.10888889
3707,Abbot Point,148.0735571,-19.8825
3708,Adelaide,138.5079505,-34.79916667
3709,Airlie Terminal,115.1671967,-21.32333333
3710,Albany,117.8866902,-35.03166667
3711,Ardrossan,137.9184335,-34.43777778
3712,Ballast Head,137.8010601,-35.75722222
3713,Barrow Island,115.4709069,-20.72583333
3714,Bell Bay,146.8563604,-41.13694444
3715,Bing Bong,136.3870436,-15.6275
3716,Bowen,148.25053,-20.02083333
3717,Brisbane,153.1684335,-27.3825
3718,Broome,122.2091873,-18.0025
3719,Bunbury,115.6512367,-33.31527778
3720,Bundaberg,152.388457,-24.76722222
3721,Burketown,139.737927,-17.55361111
3722,Burnie,145.9081272,-41.05277778
3723,Busselton,115.3377503,-33.63777778
3724,Cape Cuvier,113.3907538,-24.22194444
3725,Cape Flattery,145.3517668,-14.98416667
3726,Carnarvon,113.642874,-24.895
3727,Catherine Hill Bay,151.626384,-33.16
3728,Cooktown,145.2437574,-15.45972222
3729,Dampier,116.6907538,-20.64666667
3730,Darwin,130.854947,-12.47027778
3731,Derby,123.6051237,-17.29222222
3732,Devonport,146.3675501,-41.16777778
3733,Eden,149.9053004,-37.07194444
3734,Exmouth,114.1349234,-21.95472222
3735,Fisherman Islands,153.0717903,-27.44472222
3736,Geelong,144.3873969,-38.12666667
3737,George Town,146.8202002,-41.10972222
3738,Geraldton,114.6007067,-28.77277778
3739,Gladstone,151.2517668,-23.83
3740,Hastings,145.2230271,-38.30666667
3741,Hay Point,149.3007067,-21.26833333
3742,Port Hedland,118.5732038,-20.3175
3743,Hobart,147.3358068,-42.88027778
3744,Karumba,140.8333333,-17.48944444
3745,Kingscote,137.6395171,-35.655
3746,Koolan Island,123.7437574,-16.14666667
3747,Kwinana,115.7553004,-32.23583333
3748,Lady Barron,148.2393404,-40.21416667
3749,Lucinda,146.35053,-18.52444444
3750,Maryborough,152.9060071,-25.295
3751,Melbourne,144.9171967,-37.83277778
3752,Milner Bay,136.4168433,-13.85972222
3753,Mourilyan,146.1212603,-17.59916667
3754,Newcastle,151.7691402,-32.9075
3755,Nhulunbuy,136.6733804,-12.20111111
3756,Perth,115.855477,-31.96527778
3757,Port Alma,150.8568905,-23.58472222
3758,Port Bonython,137.7575972,-33.00027778
3759,Port Kembla,150.8935807,-34.4625
3760,Port Walcott,117.176384,-20.59111111
3761,Portland,141.609364,-38.34916667
3762,Rapid Bay,138.1842167,-35.51916667
3763,Risdon,147.3079505,-42.82833333
3764,Rockhampton,151.2842167,-23.85111111
3765,Skardon River,142.0702002,-11.75722222
3766,Stanley,145.3,-40.76361111
3767,Strahan,145.3205536,-42.15833333
3768,Sydney,151.1891637,-33.86222222
3769,Thevenard,133.638987,-32.14888889
3770,Thursday Island,142.2189635,-10.58555556
3771,Townsville,146.8247939,-19.25083333
3772,Wallaroo,137.6193168,-33.9275
3773,Weipa,141.8666667,-12.67
3774,Whyalla,137.5907538,-33.03833333
3775,Wyndham,128.1008834,-15.45138889
3776,Yamba,153.3521201,-29.43
3777,Urangan,152.9058304,-25.295
3778,Useless Loop,113.4083039,-26.11527778
3779,Oostende (Ostend),2.93368669,51.23
3780,Antwerpen,4.293757362,51.29777778
3781,Zeebrugge,3.20459364,51.33638889
3782,Brussel (Bruxelles),4.386160188,50.88611111
3783,Nieuwpoort,2.740223793,51.14111111
3784,Gent (Ghent),3.76737338,51.11444444
3785,Cotonou,2.422320377,6.346666667
3786,Chalna,89.52249706,22.60138889
3787,Chittagong,91.82585395,22.26888889
3788,Khulna,89.58386337,22.79166667
3789,Mongla,89.58598351,22.48694444
3790,Burgas,27.45830389,42.47
3791,Varna,27.88863369,43.19444444
3792,Mina Sulman Port,50.60759717,26.19861111
3793,Sitrah,50.65883392,26.15861111
3794,Clifton Point,-77.54128386,25.02416667
3795,Nassau,-77.32126031,25.07666667
3796,Ocean Cay,-79.2024735,25.41805556
3797,South Riding Point,-78.22320377,26.62361111
3798,Belize City,-88.20194346,17.47972222
3799,Freeport,-64.8343934,32.32416667
3800,Hamilton,-64.77638398,32.29111111
3801,Saint George,-64.67302709,32.37944444
3802,São Sebastião,-45.32603062,-23.70972222
3803,Santos,-46.33333333,-24.02361111
3804,Rio de Janeiro,-43.12709069,-22.86805556
3805,Guamaré,-36.32656066,-4.945
3806,Alumar,-44.35689046,-2.678888889
3807,Angra dos Reis,-44.30388693,-23.01138889
3808,Antonina,-48.7040636,-25.43222222
3809,Aracaju,-37.03951708,-10.92527778
3810,Aratu,-38.4868669,-12.78472222
3811,Belem,-48.48474676,-1.451666667
3812,Cabedelo,-34.83704358,-6.973055556
3813,Fortaleza,-38.52143698,-3.7175
3814,Gebig,-44.22497055,-23.06111111
3815,Ilheus,-39.02567727,-14.78027778
3816,Imbituba,-48.65176678,-28.23055556
3817,Itaguai,-43.82673734,-22.9325
3818,Itajai,-48.67320377,-26.89111111
3819,Itaqui,-44.36914016,-2.569444444
3820,Macapa,-51.04269729,0.032222222
3821,Maceió,-35.72232038,-9.678888889
3822,Mucuripe,-38.47320377,-3.7075
3823,Munguba,-52.4237338,-0.924166667
3824,Natal,-35.2,-5.783055556
3825,Navegantes,-48.65424028,-26.89888889
3826,Niteroi,-43.1246172,-22.87916667
3827,Paranaguá,-48.51914016,-25.50083333
3828,Pecém,-38.80141343,-3.538888889
3829,Pelotas,-52.3237338,-31.78194444
3830,Ponta Ubu,-40.57196702,-20.785
3831,Ponta da Madeira,-44.35371025,-2.533888889
3832,Pôrto Alegre,-51.22408716,-30.0175
3833,Portocel,-40.05512367,-19.84361111
3834,Praia Mole,-40.23563015,-20.29388889
3835,Recife,-34.86896349,-8.053611111
3836,Rio Grande,-52.0762073,-32.05611111
3837,Rio de Janeiro,-43.1918139,-22.88305556
3838,Salvador,-38.50477032,-12.95861111
3839,Santana,-51.16684335,-0.061111111
3840,Santos,-46.30053004,-23.96888889
3841,São Francisco do Sul,-48.63545347,-26.23805556
3842,São Sebastião,-45.39040047,-23.80777778
3843,Tramandaí,-50.09146054,-30.01111111
3844,Tubarão,-40.24216726,-20.28916667
3845,Vila do Conde,-48.75017668,-1.5425
3846,Vitoria,-40.33510012,-20.32333333
3847,São Francisco do Sul,-48.41666667,-26.23305556
3848,Itaguai,-44.03333333,-23.01027778
3849,Ipojuca,-34.96702002,-8.398333333
3850,Bridgetown,-59.62408716,13.10694444
3851,Muara,115.0668433,5.014444444
3852,Arnold's Cove,-54.00194346,47.76638889
3853,Bay Bulls,-52.80777385,47.315
3854,Bay Roberts,-53.25883392,47.59
3855,Beaver Harbour,-66.7352768,45.07138889
3856,Beaver Harbour,-62.40936396,44.88527778
3857,Bella Coola,-126.7895171,52.37444444
3858,Blubber Bay,-124.6207303,49.79
3859,Botwood,-55.33881037,49.145
3860,Burgeo,-57.60689046,47.61055556
3861,Campbell River,-125.2386337,50.03194444
3862,Canso,-60.99128386,45.33833333
3863,Carleton,-66.1171967,48.10027778
3864,Carmanville,-54.27709069,49.40388889
3865,Catalina,-53.07161366,48.51555556
3866,Chandler,-64.67073027,48.34555556
3867,Charlottetown,-63.11896349,46.23166667
3868,Chatham,-65.46772674,47.03444444
3869,Chester,-64.23881037,44.53694444
3870,Clarenville,-53.95689046,48.16333333
3871,Comox,-124.9244405,49.67083333
3872,Contrecoeur,-73.23810365,45.85638889
3873,Country Harbour,-61.49199058,45.38805556
3874,Esquimalt,-123.4343934,48.43638889
3875,Forestville,-69.05777385,48.73333333
3876,Fraser River,-122.9187868,49.18666667
3877,Ganges,-123.4905771,48.85277778
3878,Goose Bay,-60.34234393,53.38444444
3879,Grand Bank,-55.75106007,47.10027778
3880,Gros Cacouna,-69.50600707,47.92638889
3881,Hantsport,-64.16666667,45.06666667
3882,Harbour Breton,-55.81702002,47.47611111
3883,Holyrood,-53.12302709,47.39361111
3884,Iona,-60.80265018,45.96166667
3885,Iqaluit,-68.52143698,63.72944444
3886,Ladysmith,-123.8184335,49.00138889
3887,Les Mechins,-66.97285041,49.00416667
3888,Little Narrows,-60.98563015,45.99194444
3889,Lockeport,-65.10971731,43.69861111
3890,Long Harbour,-53.80424028,47.43027778
3891,Long Pond,-52.96790342,47.5175
3892,Louisbourg,-59.96914016,45.91888889
3893,Lunenburg,-64.30388693,44.37111111
3894,Mahone Bay,-64.3737338,44.44916667
3895,Main Brook,-56.00830389,51.18166667
3896,Marystown,-55.14199058,47.16416667
3897,Masset,-132.1411072,54.00666667
3898,Matane,-67.57126031,48.84194444
3899,Meteghan,-66.13951708,44.21888889
3900,Nanisivik,-84.54305065,73.06861111
3901,New Glasgow,-62.64110718,45.60694444
3902,New Richmond,-65.83492344,48.13861111
3903,Newcastle,-65.55759717,46.9975
3904,North Sydney,-60.2393404,46.20888889
3905,Ocean Falls,-127.6888104,52.35083333
3906,Parrsboro,-64.32267373,45.4
3907,Paspebiac,-65.25388693,48.01861111
3908,Pointe-au-Pic,-70.13810365,47.62277778
3909,Vancouver,-123.071437,49.29777778
3910,Argentia,-53.9868669,47.29305556
3911,Arichat,-61.0090106,45.51
3912,Baddeck,-60.75123675,46.0975
3913,Baie Verte,-56.18828033,49.93805556
3914,Bamberton,-123.5200236,48.58638889
3915,Bathurst,-65.65,47.61666667
3916,Bécancour,-72.38598351,46.40222222
3917,Belledune,-65.84287397,47.91055556
3918,Bridgewater,-64.51024735,44.37611111
3919,Campbellton,-66.66843345,48.01166667
3920,Caraquet,-64.9246172,47.79638889
3921,Carbonear,-53.22090695,47.73777778
3922,Chemainus,-123.7068905,48.92305556
3923,Chicoutimi,-71.05265018,48.43
3924,Come By Chance,-54.00724382,47.79972222
3925,Corner Brook,-57.93633687,48.96055556
3926,Cowichan Bay,-123.6187868,48.74111111
3927,Crofton,-123.6368669,48.87194444
3928,Dalhousie,-66.37037691,48.07
3929,Digby,-65.75229682,44.62527778
3930,Gaspé,-64.43722026,48.82444444
3931,Godbout,-67.58739694,49.32277778
3932,Gold River,-126.1184335,49.68138889
3933,Halifax,-63.57444052,44.65694444
3934,Harbour Grace,-53.21702002,47.69027778
3935,Kitimat,-128.6861602,53.99833333
3936,Lewisporte,-55.05176678,49.24583333
3937,Liverpool,-64.70371025,44.04333333
3938,Montreal,-73.5246172,45.54361111
3939,Mulgrave,-61.3868669,45.60611111
3940,Nanaimo,-123.926384,49.16944444
3941,Pictou,-62.70441696,45.67472222
3942,Port Alberni,-124.8193168,49.23
3943,Port Alice,-127.4512367,50.38333333
3944,Port Hardy,-127.4836867,50.72111111
3945,Port Hawkesbury,-61.35565371,45.61
3946,Port Mellon,-123.476914,49.51944444
3947,Powell River,-124.5247939,49.835
3948,Pugwash,-63.65671378,45.84694444
3949,Quebec,-71.2090106,46.80583333
3950,Saguenay,-70.82673734,48.40083333
3951,Sept-Iles,-66.38386337,50.20638889
3952,Shediac,-64.53792697,46.23472222
3953,Shelburne,-65.31772674,43.74972222
3954,Sorel,-73.11808009,46.04111111
3955,Springdale,-56.05989399,49.49972222
3956,Squamish,-123.1666667,49.68305556
3957,Saint-Andrews,-67.05353357,45.07472222
3958,Saint-John's,-52.69234393,47.5625
3959,Stephenville,-58.54075383,48.53527778
3960,Stewart,-129.9895171,55.92861111
3961,Sydney,-60.20300353,46.14194444
3962,Tahsis,-126.6540636,49.9175
3963,Trois-Rivieres (Three Rivers),-72.53898704,46.33583333
3964,Victoria,-123.4065371,48.43111111
3965,Yarmouth,-66.12090695,43.83555556
3966,Portneuf,-71.87514723,46.68388889
3967,Prince Rupert,-130.3370436,54.30972222
3968,Quatsino,-127.6221437,50.53694444
3969,Queen Charlotte,-132.0702002,53.25305556
3970,Rimouski,-68.50812721,48.47777778
3971,Rivière-du-Loup,-69.56808009,47.84666667
3972,Saint-John,-66.05989399,45.26777778
3973,Sandspit,-131.8196702,53.25527778
3974,Sheet Harbour,-62.5237338,44.91611111
3975,Shippegan,-64.70212014,47.7475
3976,Sidney,-123.3896938,48.64833333
3977,Souris,-62.25053004,46.34833333
3978,Saint-Anthony,-55.57709069,51.36666667
3979,Saint-Romuald-d'Etchemin,-71.24269729,46.75388889
3980,Stormont,-61.73510012,45.21916667
